,kernel,data,d,r,k,gamma,eig_A11,cond,max_rank,rank,kernel_eigs,kernel_params,pivchol_trace,sigma2,time_kernel,time_pivchol,prod
122,Matern,normal,1,3,291,97.73460823398369,5.916680898493075e-07,1.002690078231833,300,300,6.343416037375776e-05,"(0.1, 2.5)",0.007268315787845284,0.1,0.20069605599564966,8.834251114007202,0.006199712812780907
123,Matern,normal,1,3,299,92.0096772683312,4.867055940435747e-07,1.0026900782318295,300,300,4.878260634102438e-05,"(0.1, 2.5)",0.006230048286300512,0.1,0.20069605599564966,8.834251114007202,0.004488471865745701
124,Matern,normal,1,4,1,1.0,1.0,990.9613878451447,300,300,84.00777532100828,"(0.1, 2.5)",914.2306368695117,0.1,0.20171953899262007,8.927944636001484,84.00777532100828
125,Matern,normal,1,4,11,10.999931568308236,0.09090886767073234,759.075140678302,300,300,29.813327561268295,"(0.1, 2.5)",691.6325151798216,0.1,0.20171953899262007,8.927944636001484,327.94456299750914
126,Matern,normal,1,4,21,20.73410443624244,0.04735361403228435,433.5236456156165,300,300,11.99573769863666,"(0.1, 2.5)",456.90180786975475,0.1,0.20171953899262007,8.927944636001484,248.72087823330304
127,Matern,normal,1,4,31,27.500032521232114,0.029935288698415434,300.7658271954868,300,300,5.236532179567531,"(0.1, 2.5)",258.33189785234913,0.1,0.20171953899262007,8.927944636001484,144.00480523658558
128,Matern,normal,1,4,41,32.2228794200213,0.018644888499706743,127.51001191804393,300,300,2.6507844284536217,"(0.1, 2.5)",144.51754305897848,0.1,0.20171953899262007,8.927944636001484,85.41590700653113
129,Matern,normal,1,4,51,25.57207941209255,0.011080852979379167,64.27755954539697,300,300,1.3344595914635362,"(0.1, 2.5)",68.29920014230309,0.1,0.20171953899262007,8.927944636001484,34.124906645134125
130,Matern,normal,1,4,61,32.48931332119698,0.006002434203764411,47.68861660095597,300,300,0.7424656426227279,"(0.1, 2.5)",40.06364429316273,0.1,0.20171953899262007,8.927944636001484,24.12219889339367
131,Matern,normal,1,4,71,32.36174414689474,0.0033310844887342304,15.971815679995991,300,300,0.399601731856893,"(0.1, 2.5)",21.635974919481935,0.1,0.20171953899262007,8.927944636001484,12.93180900700881
132,Matern,normal,1,4,81,39.34977380086906,0.0018084592500502278,8.796374910985165,300,300,0.18858262739637544,"(0.1, 2.5)",8.86567112331523,0.1,0.20171953899262007,8.927944636001484,7.4206837308209455
133,Matern,normal,1,4,91,29.900040201950194,0.0009643748029725414,7.06676160440485,300,300,0.10867778528123599,"(0.1, 2.5)",5.911475870369215,0.1,0.20171953899262007,8.927944636001484,3.249470148967867
134,Matern,normal,1,4,101,35.10582730959312,0.000504821544590198,3.1689440563535336,300,300,0.05957258586812539,"(0.1, 2.5)",3.5526961961138643,0.1,0.20171953899262007,8.927944636001484,2.091344911872317
135,Matern,normal,1,4,111,46.20262798010592,0.0002777767271199657,3.1527984044301,300,300,0.03338156002496198,"(0.1, 2.5)",2.5172878596830275,0.1,0.20171953899262007,8.927944636001484,1.5423157992288938
136,Matern,normal,1,4,121,49.55352796078285,0.0001750380976365086,2.3172562284267606,300,300,0.01991902116231894,"(0.1, 2.5)",1.6963330914827341,0.1,0.20171953899262007,8.927944636001484,0.987057772118397
137,Matern,normal,1,4,131,51.53023978075692,0.00011314490842085738,1.5878926620724834,300,300,0.012746950634944769,"(0.1, 2.5)",0.9920557929204008,0.1,0.20171953899262007,8.927944636001484,0.6568534226921756
138,Matern,normal,1,4,141,60.53492417342794,7.413761976839189e-05,1.2602371089429827,300,300,0.007901301244452619,"(0.1, 2.5)",0.6130350461130392,0.1,0.20171953899262007,8.927944636001484,0.4783046717043511
139,Matern,normal,1,4,151,62.29916058693071,4.826103916209605e-05,1.2601654264924986,300,300,0.005221087711019434,"(0.1, 2.5)",0.37901494941108127,0.1,0.20171953899262007,8.927944636001484,0.32526938174725023
140,Matern,normal,1,4,161,53.71790244176076,3.2011453115295795e-05,1.2532838212466084,300,300,0.0034332811551378126,"(0.1, 2.5)",0.26605943307680274,0.1,0.20171953899262007,8.927944636001484,0.18442866214682868
141,Matern,normal,1,4,171,49.73665965417635,2.122223332239976e-05,1.119838657916042,300,300,0.0023388511718176346,"(0.1, 2.5)",0.17437209517700175,0.1,0.20171953899262007,8.927944636001484,0.11632664471446523
142,Matern,normal,1,4,181,54.38051473337212,1.3526353897117354e-05,1.0591136401475914,300,300,0.0015400394961294218,"(0.1, 2.5)",0.13053342567570594,0.1,0.20171953899262007,8.927944636001484,0.083748140509241
143,Matern,normal,1,4,191,64.490398202663,8.897705934831277e-06,1.0591136266472458,300,300,0.0010924773993623775,"(0.1, 2.5)",0.10459693225848218,0.1,0.20171953899262007,8.927944636001484,0.07045430251228942
144,Matern,normal,1,4,201,63.20841327889358,6.256749853734246e-06,1.0590535633207214,300,300,0.0007060144513679762,"(0.1, 2.5)",0.08127342479137423,0.1,0.20171953899262007,8.927944636001484,0.044626053222938354
145,Matern,normal,1,4,211,72.4734495698623,4.610358779222306e-06,1.037987637755754,300,300,0.0005234825226575564,"(0.1, 2.5)",0.057011062615134195,0.1,0.20171953899262007,8.927944636001484,0.03793858420652671
146,Matern,normal,1,4,221,78.70811096102669,3.4767909652317673e-06,1.020263435087257,300,300,0.00036847182063802367,"(0.1, 2.5)",0.04217103834372652,0.1,0.20171953899262007,8.927944636001484,0.029001720944789092
147,Matern,normal,1,4,231,75.9122323462787,2.6908879692614988e-06,1.0152996278455175,300,300,0.0002811464309221039,"(0.1, 2.5)",0.03081328807612884,0.1,0.20171953899262007,8.927944636001484,0.021342453187485746
148,Matern,normal,1,4,241,81.63852863828872,1.9426792870813965e-06,1.007198522002499,300,300,0.00021793732960586674,"(0.1, 2.5)",0.0222905764538226,0.1,0.20171953899262007,8.927944636001484,0.01779208292438072
149,Matern,normal,1,4,251,89.13085091285635,1.4445476683445874e-06,1.0061703539612874,300,300,0.00016130168293691287,"(0.1, 2.5)",0.017026686994204208,0.1,0.20171953899262007,8.927944636001484,0.014376956253842804
150,Matern,normal,1,4,261,91.37404862099173,1.0704900279398964e-06,1.0061702807059687,300,300,0.0001179468844773162,"(0.1, 2.5)",0.01266953328211078,0.1,0.20171953899262007,8.927944636001484,0.010777284356924785
151,Matern,normal,1,4,271,83.7162010070614,8.326699555144134e-07,1.005955725889414,300,300,8.918327837157442e-05,"(0.1, 2.5)",0.00959137234693539,0.1,0.20171953899262007,8.927944636001484,0.007466085258623436
152,Matern,normal,1,4,281,87.37880780995097,6.475376882283949e-07,1.0036777551849216,300,300,6.834972401987992e-05,"(0.1, 2.5)",0.007392309950771313,0.1,0.20171953899262007,8.927944636001484,0.0059723173989962765
153,Matern,normal,1,4,291,87.28434097901352,5.059631218280062e-07,1.0031772035119237,300,300,5.0937138887972334e-05,"(0.1, 2.5)",0.005994755719110937,0.1,0.20171953899262007,8.927944636001484,0.004446014599193147
154,Matern,normal,1,4,299,84.3874691851758,4.131618769448043e-07,1.0016525866445294,300,300,4.202379499564334e-05,"(0.1, 2.5)",0.004884221372160132,0.1,0.20171953899262007,8.927944636001484,0.0035462817052389975
155,Matern,normal,2,0,1,1.0,1.0,113.26358102618029,300,300,9.803737045908274,"(0.1, 2.5)",993.0158436082168,0.1,0.18302876700181514,8.88815407200309,9.803737045908274
156,Matern,normal,2,0,11,11.0,0.09090909090909091,113.24264765338481,300,300,7.056244271512361,"(0.1, 2.5)",974.4190585522977,0.1,0.18302876700181514,8.88815407200309,77.61868698663598
157,Matern,normal,2,0,21,20.99999999999997,0.047619047619047616,113.24264765263285,300,300,5.8408200189987225,"(0.1, 2.5)",962.2402205366736,0.1,0.18302876700181514,8.88815407200309,122.65722039897301
158,Matern,normal,2,0,31,30.999999999885453,0.032258064516114904,113.0167616693275,300,300,4.87973607100341,"(0.1, 2.5)",948.1790005471973,0.1,0.18302876700181514,8.88815407200309,151.27181820054673
159,Matern,normal,2,0,41,40.99999995521561,0.024390243899540795,113.01665208290132,300,300,4.368945090386066,"(0.1, 2.5)",933.5055089151047,0.1,0.18302876700181514,8.88815407200309,179.12674851016814
160,Matern,normal,2,0,51,50.99999875617518,0.019607843044715106,99.16907858598692,300,300,4.000226088127271,"(0.1, 2.5)",914.3794151524179,0.1,0.18302876700181514,8.88815407200309,204.01152551891036
161,Matern,normal,2,0,61,60.99998382929282,0.016393441983405293,95.68387907308733,300,300,3.50730236724932,"(0.1, 2.5)",896.2519312110805,0.1,0.18302876700181514,8.88815407200309,213.94538768664896
162,Matern,normal,2,0,71,70.99993141727563,0.014084504225996518,95.0316741024948,300,300,3.2196098247148517,"(0.1, 2.5)",876.581999341467,0.1,0.18302876700181514,8.88815407200309,228.5920767451413
163,Matern,normal,2,0,81,80.99951543310176,0.012345667673896147,95.03167171259896,300,300,2.9762388280154575,"(0.1, 2.5)",861.8116130174708,0.1,0.18302876700181514,8.88815407200309,241.07390288243474
164,Matern,normal,2,0,91,90.99832862941538,0.010988974697405568,94.94777114698647,300,300,2.864429529291863,"(0.1, 2.5)",844.8833637797277,0.1,0.18302876700181514,8.88815407200309,260.65829964230255
165,Matern,normal,2,0,101,100.99609696926731,0.009900901294407486,94.41271927342562,300,300,2.6033842966133456,"(0.1, 2.5)",818.0689785310683,0.1,0.18302876700181514,8.88815407200309,262.9316528690292
166,Matern,normal,2,0,111,110.96994839290001,0.00900866777627021,89.05832687603309,300,300,2.4442391115633963,"(0.1, 2.5)",796.1113599904274,0.1,0.18302876700181514,8.88815407200309,271.23708807009785
167,Matern,normal,2,0,121,120.91607196760702,0.008263470374677307,88.06373412905864,300,300,2.2954038186643215,"(0.1, 2.5)",773.503927112967,0.1,0.18302876700181514,8.88815407200309,277.55121333233507
168,Matern,normal,2,0,131,130.8946554318008,0.007631698766419761,88.0616380440311,300,300,2.1492016496516357,"(0.1, 2.5)",757.6316973590356,0.1,0.18302876700181514,8.88815407200309,281.3190093846087
169,Matern,normal,2,0,141,140.82893436102356,0.007089292340579412,88.00949759750003,300,300,2.0219279319073786,"(0.1, 2.5)",733.8184810237993,0.1,0.18302876700181514,8.88815407200309,284.7459560053043
170,Matern,normal,2,0,151,150.7467455505276,0.006618242105258325,76.52135067398952,300,300,1.931695643723292,"(0.1, 2.5)",712.2888258006587,0.1,0.18302876700181514,8.88815407200309,291.1968316854177
171,Matern,normal,2,0,161,160.65437410778313,0.006205475523086627,76.48650276635342,300,300,1.843819664902502,"(0.1, 2.5)",697.0601504111585,0.1,0.18302876700181514,8.88815407200309,296.21769423253386
172,Matern,normal,2,0,171,170.42630542531478,0.005840224467546443,76.47550171959473,300,300,1.7393843704518221,"(0.1, 2.5)",672.9661149016745,0.1,0.18302876700181514,8.88815407200309,296.4368519706411
173,Matern,normal,2,0,181,180.12173438059426,0.005514551470139168,68.09032150723668,300,300,1.6463697125554735,"(0.1, 2.5)",655.0632683087526,0.1,0.18302876700181514,8.88815407200309,296.5469680571723
174,Matern,normal,2,0,191,189.60079212897085,0.005221798890697758,67.98036627172546,300,300,1.5525940057251801,"(0.1, 2.5)",635.0499941301202,0.1,0.18302876700181514,8.88815407200309,294.37305334018606
175,Matern,normal,2,0,201,198.99030525654018,0.004957103209912293,62.545983615576255,300,300,1.4869181487072625,"(0.1, 2.5)",613.8925444596292,0.1,0.18302876700181514,8.88815407200309,295.88229630274776
176,Matern,normal,2,0,211,208.13143505171854,0.004715700416887807,62.47722785579112,300,300,1.4162449073464274,"(0.1, 2.5)",593.3002643079753,0.1,0.18302876700181514,8.88815407200309,294.7650849507001
177,Matern,normal,2,0,221,217.13401800914397,0.004495104516355283,61.00662126701121,300,300,1.3501915883995876,"(0.1, 2.5)",568.3048659462,0.1,0.18302876700181514,8.88815407200309,293.17252467135074
178,Matern,normal,2,0,231,225.92012319270796,0.00429142989090316,55.17249854237603,300,300,1.2804469347202907,"(0.1, 2.5)",549.0236576431033,0.1,0.18302876700181514,8.88815407200309,289.2787292337334
179,Matern,normal,2,0,241,235.0594609249431,0.0041037843103234216,55.13051160995078,300,300,1.2201900998085717,"(0.1, 2.5)",526.8261488052485,0.1,0.18302876700181514,8.88815407200309,286.81722708695537
180,Matern,normal,2,0,251,243.73231669467907,0.00392988893897724,53.83357911145506,300,300,1.174700325816478,"(0.1, 2.5)",509.9639849786315,0.1,0.18302876700181514,8.88815407200309,286.31243183324455
181,Matern,normal,2,0,261,251.17783124105074,0.0037675249317760647,53.383286629584454,300,300,1.1197310859756209,"(0.1, 2.5)",491.09253638563115,0.1,0.18302876700181514,8.88815407200309,281.25162574854295
182,Matern,normal,2,0,271,258.39060339439465,0.003614455293072515,53.259088624661494,300,300,1.062968863499613,"(0.1, 2.5)",470.2801271483394,0.1,0.18302876700181514,8.88815407200309,274.66116602911893
183,Matern,normal,2,0,281,265.72827861856115,0.0034702764598140436,49.82837690591337,300,300,1.017988250113841,"(0.1, 2.5)",450.1874186286745,0.1,0.18302876700181514,8.88815407200309,270.50826535667227
184,Matern,normal,2,0,291,272.104994014878,0.00333400671840792,49.826978953304256,300,300,1.0046441527389087,"(0.1, 2.5)",431.3034068186187,0.1,0.18302876700181514,8.88815407200309,273.36869116810294
185,Matern,normal,2,0,299,280.0239063957834,0.003230366019754546,43.6249936916608,300,300,1.0004637312007056,"(0.1, 2.5)",416.21634440879393,0.1,0.18302876700181514,8.88815407200309,280.1537622181226
186,Matern,normal,2,1,1,1.0,1.0,112.4366675841997,300,300,9.802960516900448,"(0.1, 2.5)",994.9438083276971,0.1,0.18341163000150118,8.336261516000377,9.802960516900448
187,Matern,normal,2,1,11,11.0,0.09090909090909091,112.11846215015001,300,300,6.432242536671149,"(0.1, 2.5)",975.9060976206749,0.1,0.18341163000150118,8.336261516000377,70.75466790338264
188,Matern,normal,2,1,21,20.999999999999606,0.0476190476190476,112.11846095617611,300,300,5.685809633102929,"(0.1, 2.5)",960.0551607561194,0.1,0.18341163000150118,8.336261516000377,119.40200229515926
189,Matern,normal,2,1,31,30.99999999948959,0.03225806451604388,112.11043697434773,300,300,4.941379352105195,"(0.1, 2.5)",940.1787962342303,0.1,0.18341163000150118,8.336261516000377,153.1827599127389
190,Matern,normal,2,1,41,40.99999963750895,0.024390243880723462,111.7042029364845,300,300,4.341572896799552,"(0.1, 2.5)",921.858846935658,0.1,0.18341163000150118,8.336261516000377,178.0044871950003
191,Matern,normal,2,1,51,50.999995727746764,0.01960784285640676,111.6932751738023,300,300,3.8556599701307,"(0.1, 2.5)",901.4120539434788,0.1,0.18341163000150118,8.336261516000377,196.6386420043099
192,Matern,normal,2,1,61,60.99997344360021,0.016393440940037717,111.69325661219793,300,300,3.4756780622803403,"(0.1, 2.5)",883.7154584809513,0.1,0.18341163000150118,8.336261516000377,212.0162694976046
193,Matern,normal,2,1,71,70.9998083784979,0.014084499809847625,87.33550351064824,300,300,3.1887028068604963,"(0.1, 2.5)",860.889873512373,0.1,0.18341163000150118,8.336261516000377,226.39728826307365
194,Matern,normal,2,1,81,80.99773469423785,0.012345647908848475,87.32931612896773,300,300,2.9231222804271115,"(0.1, 2.5)",841.5163315425268,0.1,0.18341163000150118,8.336261516000377,236.76628294885072
195,Matern,normal,2,1,91,90.9918481002109,0.01098887692043895,87.32908458302694,300,300,2.757159968444925,"(0.1, 2.5)",821.4737751545084,0.1,0.18341163000150118,8.336261516000377,250.87908103672288
196,Matern,normal,2,1,101,100.9749265394756,0.009900572329078209,84.36186486611747,300,300,2.5640267595599866,"(0.1, 2.5)",805.9179186886406,0.1,0.18341163000150118,8.336261516000377,258.90241369181933
197,Matern,normal,2,1,111,110.9577788325169,0.009008062975771463,84.11356407266227,300,300,2.3857228092650526,"(0.1, 2.5)",785.6730632276193,0.1,0.18341163000150118,8.336261516000377,264.7145038261226
198,Matern,normal,2,1,121,120.9411558578068,0.00826290605230644,84.11336019842798,300,300,2.2797015442949315,"(0.1, 2.5)",769.4717599555585,0.1,0.18341163000150118,8.336261516000377,275.70973977785616
199,Matern,normal,2,1,131,130.8912005986603,0.007631346586367371,83.59034633143024,300,300,2.1447203671544397,"(0.1, 2.5)",747.4702646611651,0.1,0.18341163000150118,8.336261516000377,280.7250238052441
200,Matern,normal,2,1,141,140.76997966986303,0.007088782310450126,83.39857937404389,300,300,2.0512525466974836,"(0.1, 2.5)",722.9042980766553,0.1,0.18341163000150118,8.336261516000377,288.7547792963595
201,Matern,normal,2,1,151,150.59341925219965,0.006617155501130106,83.39823738118628,300,300,1.9120235181262528,"(0.1, 2.5)",705.5461085723738,0.1,0.18341163000150118,8.336261516000377,287.93815928525254
202,Matern,normal,2,1,161,160.29297010364849,0.006203155463949182,83.39742863002803,300,300,1.8210601079156932,"(0.1, 2.5)",683.099871249554,0.1,0.18341163000150118,8.336261516000377,291.9031334350771
203,Matern,normal,2,1,171,170.12549195300153,0.0058366081001342465,68.64543778758204,300,300,1.7438543796974224,"(0.1, 2.5)",661.7119084726542,0.1,0.18341163000150118,8.336261516000377,296.6740842404203
204,Matern,normal,2,1,181,179.73734336849634,0.005509903732578707,68.64543251588235,300,300,1.6662668892106387,"(0.1, 2.5)",646.0440793156336,0.1,0.18341163000150118,8.336261516000377,299.4903840096088
205,Matern,normal,2,1,191,189.22857007055114,0.005216098227517488,56.33188317278607,300,300,1.5821398702680898,"(0.1, 2.5)",617.3401760228815,0.1,0.18341163000150118,8.336261516000377,299.38606530243794
206,Matern,normal,2,1,201,198.5021505559233,0.004950346859255962,56.203374136693746,300,300,1.4846337810857377,"(0.1, 2.5)",599.6659523568596,0.1,0.18341163000150118,8.336261516000377,294.70299833349077
207,Matern,normal,2,1,211,207.94959583003708,0.004708618562328541,56.095843927965205,300,300,1.412842715906013,"(0.1, 2.5)",583.406138638653,0.1,0.18341163000150118,8.336261516000377,293.80007174406734
208,Matern,normal,2,1,221,217.1081258419737,0.00448791530456487,54.551275257446,300,300,1.3496561085926944,"(0.1, 2.5)",564.0847139469023,0.1,0.18341163000150118,8.336261516000377,293.02130826773123
209,Matern,normal,2,1,231,226.16651004031155,0.004284644785285058,54.5508462147023,300,300,1.2877740615760684,"(0.1, 2.5)",547.8040435706064,0.1,0.18341163000150118,8.336261516000377,291.25136522709664
210,Matern,normal,2,1,241,234.82732454966546,0.004096918469785551,54.536786027115404,300,300,1.2356336064809064,"(0.1, 2.5)",524.4648330814489,0.1,0.18341163000150118,8.336261516000377,290.16053393356543
211,Matern,normal,2,1,251,243.23367362265097,0.0039223242063202955,50.9438504912026,300,300,1.1815845621427323,"(0.1, 2.5)",508.73886731952564,0.1,0.18341163000150118,8.336261516000377,287.4011537457883
212,Matern,normal,2,1,261,252.0565375792813,0.003759924006338401,50.933689593669534,300,300,1.1374020751682254,"(0.1, 2.5)",491.6126849004457,0.1,0.18341163000150118,8.336261516000377,286.68962890239237
213,Matern,normal,2,1,271,257.64334552228996,0.0036070174864489607,43.31254340219547,300,300,1.0985961296594946,"(0.1, 2.5)",467.4383467557933,0.1,0.18341163000150118,8.336261516000377,283.0459822233116
214,Matern,normal,2,1,281,266.07279163888825,0.00346246503880331,43.13203206958023,300,300,1.0551379087726138,"(0.1, 2.5)",446.14913233889337,0.1,0.18341163000150118,8.336261516000377,280.743488951148
215,Matern,normal,2,1,291,273.6692274640677,0.003326892151126975,43.13055201635853,300,300,1.0272808495732921,"(0.1, 2.5)",430.93899715163496,0.1,0.18341163000150118,8.336261516000377,281.135156491354
216,Matern,normal,2,1,299,280.30313611427016,0.003224106247771899,43.12809471616683,300,300,1.006098129246559,"(0.1, 2.5)",418.47621574445316,0.1,0.18341163000150118,8.336261516000377,282.01246086651076
217,Matern,normal,2,2,1,1.0,1.0,115.69674919517367,300,300,9.706476818633547,"(0.1, 2.5)",995.3460711393809,0.1,0.18295543499698397,8.2851275360008,9.706476818633547
218,Matern,normal,2,2,11,11.0,0.09090909090909091,115.6948546456921,300,300,7.011667227485349,"(0.1, 2.5)",975.2558305848756,0.1,0.18295543499698397,8.2851275360008,77.12833950233883
219,Matern,normal,2,2,21,21.0,0.047619047619047616,115.69472072877105,300,300,5.529247123947434,"(0.1, 2.5)",963.851038272755,0.1,0.18295543499698397,8.2851275360008,116.11418960289612
220,Matern,normal,2,2,31,30.999999999948063,0.0322580645161225,113.08044222943288,300,300,4.728841782416066,"(0.1, 2.5)",943.440234072988,0.1,0.18295543499698397,8.2851275360008,146.59409525465244
221,Matern,normal,2,2,41,40.999999988862555,0.02439024390076719,113.08044218542432,300,300,4.166030873680375,"(0.1, 2.5)",926.0307126766999,0.1,0.18295543499698397,8.2851275360008,170.80726577449644
